cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4524157,CENTRO DE JUSTICIA PARA LA MUJER,FISCALIA GENERAL DEL ESTADO DE YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,31 a 50 personas,20.95657877,-89.70078756,2014-12
31,YUCATÁN       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de Álvaro Obregón,4561183,CENTRO DE JUSTICIA PENAL ACUSATORIO Y ORALDEL TERCER JUZGADO PRIMERO MIXTO DE LO CIVIL Y FAMILIAR DEL SEGUNDO DEPARTAMENTO JUDICIAL DEL ESTADO,PODER JUDICIAL DEL ESTADO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,31 a 50 personas,20.21815116,-89.30360523,2014-12
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8896206,CENTRO DE JUSTICIA PENAL FEDERAL EN EL ESTADO DE YUCATAN,PODER JUDICIAL DE LA FEDERACION ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.90949596,-89.63629933,2019-11
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4578045,CENTRO DE RECURSOS E INFORMACION PARA LA INTEGRACION EDUCATIVA CRIE MERIDA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,931610,Actividades administrativas de instituciones de bienestar social,6 a 10 personas,21.002212,-89.65674638,2010-07
31,YUCATÁN       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de Álvaro Obregón,4501479,CENTRO DE REINCERCION SOCIAL DE TEKAX,GOBIERNO DEL ESTADO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,51 a 100 personas,20.21754902,-89.30467343,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4514057,CENTRO DE REINSERCION SOCIAL DE MERIDA,GOBIERNO DEL ESTADO DE YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,20.91783001,-89.6310132,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4514058,CENTRO DE REINSERCION SOCIAL FEMENIL,GOBIERNO DEL ESTADO DE YUCATÁN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,51 a 100 personas,20.91883281,-89.6288286,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,6718166,CENTRO DE SERVICIOS DE YUCATAN,AGENCIA DE ADMINISTRACIONFISCALDEYUCATAN ,931210,Administración pública en general,11 a 30 personas,21.03776242,-89.63256784,2016-01
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4519244,CENTRO DE SUPERACION INTEGRAL CONSUELO ANDRADE,H AYUNTAMIENTO DE MERIDA ,931610,Actividades administrativas de instituciones de bienestar social,0 a 5 personas,21.01297718,-89.63209286,2014-12
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4578481,CENTRO DE SUPERACION INTEGRAL DE LINDAVISTA,H AYUNTAMIENTO DE MERIDA ,931610,Actividades administrativas de instituciones de bienestar social,6 a 10 personas,21.01253442,-89.65761655,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4581805,CENTRO DE SUPERACION INTEGRAL MUNICIPAL,HONORABLE AYUNTAMIENTO DE MERIDA ,931610,Actividades administrativas de instituciones de bienestar social,11 a 30 personas,20.96859092,-89.65946412,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4592268,CENTRO DE SUPERACION INTEGRAL MUNICIPAL,MUNICIPIO DE MERIDA YUCATAN ,931610,Actividades administrativas de instituciones de bienestar social,6 a 10 personas,20.91457866,-89.65176225,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4593424,CENTRO DE SUPERACION INTEGRAL MUNICIPAL LICENCIADO CARLOS CASTILLO PERAZA,DIRECCION DE DESARROLLO SOCIAL DEL H AYUNTAMIENTO DE MERIDA YUCATAN ,931610,Actividades administrativas de instituciones de bienestar social,11 a 30 personas,20.95073408,-89.6374057,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4496875,CENTRO DE SUPERACION INTEGRAL MUNICIPAL SALVADOR ALVARADO SUR,AYUNTAMIENTO DE MÉRIDA ,931610,Actividades administrativas de instituciones de bienestar social,11 a 30 personas,20.93320605,-89.5993646,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4585255,CENTRO ESPECIALIZADO EN LA APLICACION DE MEDIDAS PARA ADOLESCENTES DE YUCATAN,SECRETARIA DE ADMINISTRACION Y FINANZAS ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,101 a 250 personas,20.95794369,-89.70064522,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4518812,CENTRO ESTATAL DE PREVENCION DEL DELITO Y PARTICIPACION CIUDADANA,CENTRO ESTATAL DE PREVENCIÓN DEL DELITO Y PARTICIPACIÓN CIUDADANA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,251 y más personas,21.02851001,-89.65708428,2014-12
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,8335210,CENTRO JURISDICCIONAL DE VACUNOLOGIA,GOBIERNO ,931610,Actividades administrativas de instituciones de bienestar social,31 a 50 personas,20.705452,-88.19382158,2019-11
31,YUCATÁN       ,101,Uman,Umán,2,II Noroeste ,31101,1,Umán,8590784,CENTRO MUNICIPAL DE ATENCION A LA VIOLENCIA CONTRA LAS MUJERES,SECRETARIA DE LAS MUJERES ,931610,Actividades administrativas de instituciones de bienestar social,0 a 5 personas,20.87895608,-89.75751595,2019-11
31,YUCATÁN       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4528225,CENTRO REGIONAL DE ALTO RENDIMIENT PROGRESO,DIRECCIÓN DE DEPORTES H. AYUNTAMIENTO DE PROGRESO ,931610,Actividades administrativas de instituciones de bienestar social,0 a 5 personas,21.2811933,-89.66070224,2014-12
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4523236,CENTRO REGIONAL DE ATENCION DE EMERGENCIAS CON AGUA.,SEMARNAP CON AGUA ORGANISMO DE CUENCA PENISULAR DE YUCATAN ,931510,Regulación y fomento de actividades para mejorar y preservar el medio ambiente,31 a 50 personas,20.97873759,-89.68355324,2014-12
31,YUCATÁN       ,040,Izamal,Izamal,3,III Centro ,31040,1,Izamal,4529965,CENTRO REGIONAL DE BELLAS ARTES IZAMAL,GOBIERNO DEL ESTADO DE YUCATAN ,931610,Actividades administrativas de instituciones de bienestar social,11 a 30 personas,20.93272433,-89.01648973,2014-12
31,YUCATÁN       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4573675,CENTRO REGIONAL DE INVESTIGACION ACUICOLA Y PESQUERA EN YUCATAN,INSTITUTO NACIONAL DE PESCA Y ACUACULTURA ,931310,Regulación y fomento del desarrollo económico,11 a 30 personas,21.27685283,-89.71014299,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4520002,CENTRO REGIONAL DE SEGURIDAD EN EL TRABAJO CAPACITACION Y PRODUCTIVIDAD,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,931610,Actividades administrativas de instituciones de bienestar social,0 a 5 personas,20.99687791,-89.65401926,2014-12
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4590131,CENTRO SUPERACION INTEGRAL,AYUNTAMIENTO DE MERIDA ,931610,Actividades administrativas de instituciones de bienestar social,6 a 10 personas,20.95148242,-89.57743933,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4591957,CIART,ESCUELA SUPERIOR DE ARTES DE YUCATAN ,931210,Administración pública en general,11 a 30 personas,20.96655781,-89.61711924,2010-07
31,YUCATÁN       ,074,Tahmek,Tahmek,2,II Noroeste ,31074,1,Tahmek,4510568,CIMAY,HONORABLE AYUNTAMIENTO DE TAHMEK ,931610,Actividades administrativas de instituciones de bienestar social,11 a 30 personas,20.87558046,-89.25555865,2010-07
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4493373,CODHEY COMISION DE DERECHOS HUMANOS DEL ESTADO DE YUCATAN,GOBIERNO DEL ESTADO DE YUCATAN ,931210,Administración pública en general,6 a 10 personas,20.69227831,-88.2025274,2010-07
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4543533,"COMADANCIA DE CUARTEL POLICIA ESTATAL, MODULO DE PLACAS, BOMBEROS Y PARAMEDICOS",SECRETARÍA DE SEGURIDAD PÚBLICA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,101 a 250 personas,20.70601892,-88.19688445,2014-12
31,YUCATÁN       ,074,Tahmek,Tahmek,2,II Noroeste ,31074,1,Tahmek,4510566,COMAMANDANCIA DE TAHMEK,HONORABLE AYUNTAMIENTO DE TAHMEK ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.87558046,-89.25555865,2010-07
31,YUCATÁN       ,004,Baca,Baca,2,II Noroeste ,31004,1,Baca,4506761,COMANDACIA,PRESIDENCIA MUNICIPAL BACA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,21.10946146,-89.39958594,2010-07
31,YUCATÁN       ,022,Chikindzonot,Chikindzonot,6,VI Oriente,31022,1,Chikindzonot,4497127,COMANDACIA DE POLICIA,ROQUE JACINTO CHAN KAUIL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,10.25839375,-124.4455263,2010-07
31,YUCATÁN       ,103,Xocchel,Xocchel,3,III Centro ,31103,1,Xocchel,4511277,COMANDACIA MUNICIPAL DE XOCCHEL,HONORABLE AYUNTAMIENTO DE XOCCHEL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.83354669,-89.18345122,2010-07
31,YUCATÁN       ,085,Temozon,Temozón,6,VI Oriente,31085,21,Hunukú,4544469,COMANDANCIA,COMANDANCIA MUNICIPAL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.85178405,-88.09054247,2014-12
31,YUCATÁN       ,084,Temax,Temax,4,IV Litoral centro ,31084,1,Temax,8378324,COMANDANCIA,H. AYUNTAMIENTO DE TEMAX ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.15178839,-88.93850572,2019-11
31,YUCATÁN       ,105,Yaxkukul,Yaxkukul,2,II Noroeste ,31105,1,Yaxkukul,4506584,COMANDANCIA,H AYUNTAMIENTO DE YAXKUKUL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.06354072,-89.41898457,2010-07
31,YUCATÁN       ,013,Conkal,Conkal,2,II Noroeste ,31013,1,Conkal,7410890,COMANDANCIA,HONORABLE AYUNTAMIENTO DE CONKAL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,31 a 50 personas,21.07393171,-89.52121836,2019-11
31,YUCATÁN       ,091,Tinum,Tinum,6,VI Oriente,31091,1,Tinum,4500224,COMANDANCIA,GOBIERNO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.76708496,-88.39110757,2010-07
31,YUCATÁN       ,078,Tekanto,Tekantó,3,III Centro ,31078,1,Tekantó,4508324,COMANDANCIA,HONORABLE AYUNTAMIENTO DE TEKANTO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.01158837,-89.10608451,2010-07
31,YUCATÁN       ,073,Tahdziu,Tahdziú,6,VI Oriente,31073,1,Tahdziú,8397691,COMANDANCIA,H.AYUNTAMIENTO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.20379993,-88.94485827,2019-11
31,YUCATÁN       ,033,Halacho,Halachó,1,I Poniente ,31033,2,Cepeda,4512125,COMANDANCIA DE CEPEDA,HONORABLE AYUNTAMIENTO DE CEPEDA HALACHÓ ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.50619894,-90.1094765,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4588556,COMANDANCIA DE LA POLICIA ESTATAL DELAGACION ORIENTE,SECRETARIA DE SEGURIDAD PUBLICA DEL ESTADO DE YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.96878421,-89.56982231,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4513997,COMANDANCIA DE LA POLICIA MINISTERIAL,GOBIERNO DEL ESTADO DE YUCATÁN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.91693342,-89.63316249,2010-07
31,YUCATÁN       ,072,Suma,Suma,4,IV Litoral centro ,31072,1,Suma,4507907,COMANDANCIA DE POLICIA DEL AYUNTAMIENTO DE SUMA DE HIDALGO YUCATAN,HONORABLE AYUNTAMIENTO DE SUMA DE HIDALGO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,21.08681513,-89.14826462,2014-12
31,YUCATÁN       ,020,Chicxulub Pueblo,Chicxulub Pueblo,2,II Noroeste ,31020,1,Chicxulub Pueblo,4505985,COMANDANCIA DE POLICIA MUNICIPAL,HONORABLE HAYUNTAMIENTO DE CHICXULUB PUEBLO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.13708655,-89.51516021,2010-07
31,YUCATÁN       ,039,Ixil,Ixil,2,II Noroeste ,31039,1,Ixil,4505792,COMANDANCIA DE POLICIA MUNICIPAL DE IXIL,H.AYUNTAMIENTO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.15283703,-89.48130109,2010-07
31,YUCATÁN       ,012,Cenotillo,Cenotillo,5,V Noreste ,31012,1,Cenotillo,4499748,COMANDANCIA DE POLICIAS DEL MUNICIPIO DE CENOTILLO,MUNICIPIO DE CENOTILLO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.96571355,-88.60386915,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,9097386,COMANDANCIA DEL AEROPUERTO DIRECCION GENERAL DE ARERONAUTICA,SECRETARIA DE COMUNICACIONES Y TRANSPORTES ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.93223857,-89.6635281,2019-11
31,YUCATÁN       ,068,Sinanche,Sinanché,4,IV Litoral centro ,31068,1,Sinanché,4531647,COMANDANCIA DEL H.A SINANCHE,H.A DE SINANCHE ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.22583907,-89.18570483,2014-12
31,YUCATÁN       ,057,Panaba,Panabá,5,V Noreste ,31057,1,Panabá,4490060,COMANDANCIA MUNICIPAL,HONORABLE AYUNTAMIENTO DE PANABA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.29674899,-88.27120613,2010-07
31,YUCATÁN       ,090,Timucuy,Timucuy,2,II Noroeste ,31090,1,Timucuy,4489310,COMANDANCIA MUNICIPAL,PALACIO MUNICIPAL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.81051664,-89.51366981,2010-07
31,YUCATÁN       ,106,Yobain,Yobaín,4,IV Litoral centro ,31106,1,Yobaín,4504480,COMANDANCIA MUNICIPAL,H AYUNTAMIENTO DE YOBAIN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.23359572,-89.1164205,2010-07
31,YUCATÁN       ,031,Dzoncauich,Dzoncauich,4,IV Litoral centro ,31031,1,Dzoncauich,4531988,COMANDANCIA MUNICIPAL,GOBIERNO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.129004,-88.89088613,2014-12
31,YUCATÁN       ,029,Dzilam Gonzalez,Dzilam González,4,IV Litoral centro ,31029,1,Dzilam González,4489943,COMANDANCIA MUNICIPAL,HONORABLE AYUNTAMIENTO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.28017058,-88.92980395,2010-07
31,YUCATÁN       ,065,San Felipe,San Felipe,5,V Noreste ,31065,1,San Felipe,4487557,COMANDANCIA MUNICIPAL,H AYUNTAMIENTO DEL MUNICIPIO DE SAN FELIPE ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,21.56798296,-88.23214278,2010-07
31,YUCATÁN       ,008,Calotmul,Calotmul,5,V Noreste ,31008,1,Calotmul,4488447,COMANDANCIA MUNICIPAL,HONORABLE AYUNTAMIENTO DE CALOTMUL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.01929069,-88.17688537,2010-07
31,YUCATÁN       ,093,Tixkokob,Tixkokob,2,II Noroeste ,31093,1,Tixkokob,4486039,COMANDANCIA MUNICIPAL,AYUTAMIENTO DE TIXKOKOB 2018-2021 ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,21.00253112,-89.39549434,2010-07
31,YUCATÁN       ,097,Tunkas,Tunkás,3,III Centro ,31097,1,Tunkás,4509467,COMANDANCIA MUNICIPAL,AYUNTAMIENTO MUNICIPAL DE TUNKAS YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.90228901,-88.75193261,2010-07
31,YUCATÁN       ,015,Cuzama,Cuzamá,3,III Centro ,31015,1,Cuzamá,4494041,COMANDANCIA MUNICIPAL,H.AYUNTAMIENTO DE CUZAMA YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.74157775,-89.31689868,2010-07
31,YUCATÁN       ,002,Acanceh,Acanceh,2,II Noroeste ,31002,1,Acanceh,4495061,COMANDANCIA MUNICIPAL,AYUNTAMIENTO DE ACANCEH ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.81247557,-89.45368747,2010-07
31,YUCATÁN       ,041,Kanasin,Kanasín,2,II Noroeste ,31041,1,Kanasín,8397561,COMANDANCIA MUNICIPAL,GOBIERNO MUNICIPAL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,51 a 100 personas,20.93990447,-89.56906021,2019-11
31,YUCATÁN       ,088,Teya,Teya,3,III Centro ,31088,1,Teya,4508045,COMANDANCIA MUNICIPAL,HONORABLE AYUNTAMIENTO DE TEYA PUEBLO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.04896914,-89.07365414,2010-07
31,YUCATÁN       ,086,Tepakan,Tepakán,3,III Centro ,31086,1,Tepakán,4508146,COMANDANCIA MUNICIPAL,GOBIERNO MUNICIPAL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.04934042,-89.03935576,2010-07
31,YUCATÁN       ,096,Tizimin,Tizimín,5,V Noreste ,31096,34,Popolnáh,4486711,COMANDANCIA MUNICIPAL,POLICIA MUNICIPAL DE TIZIMIN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.99366967,-87.56414693,2010-07
31,YUCATÁN       ,046,Mama,Mama,7,VII Sur ,31046,1,Mama,4569586,COMANDANCIA MUNICIPAL COORDINADA DE MAMA,DIRECCION DE SEGURIDAD PUBLICA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.47698979,-89.36579819,2010-07
31,YUCATÁN       ,010,Cantamayec,Cantamayec,6,VI Oriente,31010,1,Cantamayec,4571337,COMANDANCIA MUNICIPAL DE CANTAMAYEC,SECRETARÍA DE SEGURIDAD PÚBLICA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.47028561,-89.08070161,2010-07
31,YUCATÁN       ,026,Dzemul,Dzemul,4,IV Litoral centro ,31026,1,Dzemul,4503697,COMANDANCIA MUNICIPAL DE DZEMUL,HONORABLE AYUNTAMIENTO DE DZEMUL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.21120615,-89.30894964,2010-07
31,YUCATÁN       ,051,Mococha,Mocochá,2,II Noroeste ,31051,1,Mocochá,4506530,COMANDANCIA MUNICIPAL DE MOCOCHA,HONORABLE AYUNTAMIENTO DE MOCOCHA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,21.10577051,-89.45215451,2010-07
31,YUCATÁN       ,066,Santa Elena,Santa Elena,7,VII Sur ,31066,1,Santa Elena,4515770,COMANDANCIA MUNICIPAL DE SANTA ELENA,HONORABLE AYUNTAMIENTO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.32866335,-89.64314708,2010-07
31,YUCATÁN       ,061,Rio Lagartos,Río Lagartos,5,V Noreste ,31061,1,Río Lagartos,4487637,COMANDANCIA MUNICIPAL DE SEGURIDAD PUBLICA DE RIO LAGARTOS,H AYUNATAMIENTO DE RIO LAGARTOS ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.59777157,-88.15789438,2010-07
31,YUCATÁN       ,077,Tekal de Venegas,Tekal de Venegas,3,III Centro ,31077,1,Tekal de Venegas,4530176,COMANDANCIA MUNICIPAL DE TEKAL DE VENEGAS,GOBIERNO DEL ESTADO DE YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.01381327,-88.94699449,2014-12
31,YUCATÁN       ,085,Temozon,Temozón,6,VI Oriente,31085,1,Temozón,4544456,COMANDANCIA MUNICIPAL DE TEMOZÓN,HONORABLE AYUNTRAMIENTO DE LA VILLA DE TEMOZON ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,31 a 50 personas,20.81228748,-88.19805649,2014-12
31,YUCATÁN       ,080,Tekit,Tekit,7,VII Sur ,31080,1,Tekit,4556512,COMANDANCIA MUNICIPAL DEL MUNICIPIO DE TEKIT,H. AYUNTAMIENTO DEL MUNICIPIO DE TEKIT ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.53366256,-89.33303865,2010-07
31,YUCATÁN       ,062,Sacalum,Sacalum,7,VII Sur ,31062,1,Sacalum,4558274,COMANDANCIA MUNICIPAL SIN NOMBRE,GOBIERNO MUNICIPAL ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.4956875,-89.59086475,2014-12
31,YUCATÁN       ,054,Muxupip,Muxupip,4,IV Litoral centro ,31054,1,Muxupip,4510653,COMANDANCIA MUXUPIP,HONORABLE AYUNTAMIENTO ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,21.04250218,-89.32980066,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4591434,COMISARIA CHICHI SUAREZ,AYUNTAMIENTO DE MÉRIDA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,20.99892035,-89.55559093,2010-07
31,YUCATÁN       ,038,Hunucma,Hunucmá,1,I Poniente ,31038,5,Texán de Palomeque,4589904,COMISARIA DE TEXAN PALOMEQUE,H AYUNTAMIENTO DE HUNUCMA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.93216417,-89.82946381,2010-07
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4518607,COMISARIA DE XCUMPICH,H.AYUNTAMIENTO DE MERIDA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,21.03282208,-89.63710931,2014-12
31,YUCATÁN       ,050,Merida,Mérida,2,II Noroeste ,31050,93,Komchén,4573503,COMISARIA DEL AYUNATAMIENTO DE MERIDA KOMCHEN,AYUNTAMIENTO DE MÉRIDA ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,21.10370199,-89.66156626,2010-07
31,YUCATÁN       ,033,Halacho,Halachó,1,I Poniente ,31033,1,Halachó,6982215,COMISARIA EJIDAL,H. AYUNTAMIENTO DE HALACHO ,931210,Administración pública en general,11 a 30 personas,20.47677045,-90.07885293,2019-11
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7698474,COMISARIA EJIDAL DEL EJIDO DE VALLADOLID,COMISARIA EGIDAL DELMUNICIPIO DE VALLADOLID YUCATAN ,931310,Regulación y fomento del desarrollo económico,11 a 30 personas,20.69168643,-88.19944957,2019-11
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,77,Popolá,4493747,COMISARIA MUNICIPAL,HONORABLE AYUNTAMIENTO DE VALLADOLID YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,6 a 10 personas,20.73263854,-88.23779776,2010-07
31,YUCATÁN       ,033,Halacho,Halachó,1,I Poniente ,31033,2,Cepeda,7053667,COMISARIA MUNICIPAL DE CEPEDA HALACHO,HONORABLE AYUNTAMIENTO DE CEPEDA HALACHO YUCATAN ,931210,Administración pública en general,101 a 250 personas,20.50613474,-90.10947904,2019-11
31,YUCATÁN       ,022,Chikindzonot,Chikindzonot,6,VI Oriente,31022,1,Chikindzonot,4497129,COMISARIA MUNICIPAL DE CHIKINDZONOT YUCATAN,HONORABLE AYUNTAMIENTO DE CHIKINDZONOT YUCATAN ,931210,Administración pública en general,101 a 250 personas,20.333586,-88.48632297,2010-07
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,55,Kanxoc,4501040,COMISARIA MUNICIPAL DE KANXOC VALLADOLID YUCATAN,MUNICIPIO DE VALLADOLID YUCATAN GOBIERNO DEL ESTADO DE YUCATAN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.61723801,-88.09954173,2010-07
31,YUCATÁN       ,091,Tinum,Tinum,6,VI Oriente,31091,6,Pisté,4500347,COMISARIA MUNICIPAL DE PISTE,HONORABLE AYUNTAMIENTO DE TINUN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,31 a 50 personas,20.69868504,-88.58837504,2010-07
31,YUCATÁN       ,096,Tizimin,Tizimín,5,V Noreste ,31096,34,Popolnáh,4486710,COMISARIA MUNICIPAL DE POPOLNAH,H. AYUNTAMIENTO DE TIZIMIN ,931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,0 a 5 personas,20.99358108,-87.56416811,2010-07
31,YUCATÁN       ,019,Chemax,Chemax,6,VI Oriente,31019,63,X-Can,4495937,"COMISARIA MUNICIPAL DE XCAN,CHEMAX YUCATAN","H. AYUNTAMIENTO DE CHEMAX, YUCATÁN ",931410,Impartición de justicia y mantenimiento de la seguridad y el orden público,11 a 30 personas,20.85805226,-87.66895897,2010-07
31,YUCATÁN       ,102,Valladolid,Valladolid,6,VI Oriente,31102,188,Yalcobá,4501125,COMISARIA MUNICIPAL DE YALCOBA,HONORABLE AYUNTAMIENTO DE YALCOBA VALLADOLID ,931210,Administración pública en general,6 a 10 personas,20.7907018,-88.03847669,2010-07
