cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot
31,Yucatán,1,Abala,Abalá,31001,0000,Total del Municipio,6356
31,Yucatán,1,Abala,Abalá,31001,0001,Abalá,1890
31,Yucatán,1,Abala,Abalá,31001,0003,Mucuyché,494
31,Yucatán,1,Abala,Abalá,31001,0005,Sihunchén,334
31,Yucatán,1,Abala,Abalá,31001,0006,Temozón,760
31,Yucatán,1,Abala,Abalá,31001,0007,Uayalceh,2323
31,Yucatán,1,Abala,Abalá,31001,0008,Peba,271
31,Yucatán,1,Abala,Abalá,31001,0009,Cacao,276
31,Yucatán,1,Abala,Abalá,31001,0025,San Juan Tehbacal,1
31,Yucatán,1,Abala,Abalá,31001,0027,Víctor,7
31,Yucatán,1,Abala,Abalá,31001,9998,Localidades de una vivienda,1
31,Yucatán,1,Abala,Abalá,31001,9999,Localidades de dos viviendas,7
31,Yucatán,2,Acanceh,Acanceh,31002,0000,Total del Municipio,15337
31,Yucatán,2,Acanceh,Acanceh,31002,0001,Acanceh,10968
31,Yucatán,2,Acanceh,Acanceh,31002,0002,Canicab,758
31,Yucatán,2,Acanceh,Acanceh,31002,0003,Cibceh,64
31,Yucatán,2,Acanceh,Acanceh,31002,0005,Petectunich,600
31,Yucatán,2,Acanceh,Acanceh,31002,0006,Sacchich,233
31,Yucatán,2,Acanceh,Acanceh,31002,0010,Tepich Carrillo,914
31,Yucatán,2,Acanceh,Acanceh,31002,0011,Ticopó,1660
31,Yucatán,2,Acanceh,Acanceh,31002,0014,Dzitiná,91
31,Yucatán,2,Acanceh,Acanceh,31002,0016,San Lorenzo Pelé,2
31,Yucatán,2,Acanceh,Acanceh,31002,0019,San José Uno,2
31,Yucatán,2,Acanceh,Acanceh,31002,0032,Guadalupano,1
31,Yucatán,2,Acanceh,Acanceh,31002,0034,Ninguno,1
31,Yucatán,2,Acanceh,Acanceh,31002,0053,Santa Isabel [Paraje],2
31,Yucatán,2,Acanceh,Acanceh,31002,0054,Plantel Siete,11
31,Yucatán,2,Acanceh,Acanceh,31002,0068,Ninguno,2
31,Yucatán,2,Acanceh,Acanceh,31002,0071,Chakahil,5
31,Yucatán,2,Acanceh,Acanceh,31002,0072,Las Concordias,4
31,Yucatán,2,Acanceh,Acanceh,31002,0077,Ninguno,10
31,Yucatán,2,Acanceh,Acanceh,31002,0079,Las Margaritas,9
31,Yucatán,2,Acanceh,Acanceh,31002,9998,Localidades de una vivienda,28
31,Yucatán,3,Akil,Akil,31003,0000,Total del Municipio,10362
31,Yucatán,3,Akil,Akil,31003,0001,Akil,10176
31,Yucatán,3,Akil,Akil,31003,0003,San Diego,62
31,Yucatán,3,Akil,Akil,31003,0004,San Víctor,8
31,Yucatán,3,Akil,Akil,31003,0013,Plan Chac Pozo Tres,19
31,Yucatán,3,Akil,Akil,31003,0028,Ox-Ac II,3
31,Yucatán,3,Akil,Akil,31003,0043,Plan Chac Pozo Cuatro,9
31,Yucatán,3,Akil,Akil,31003,0044,San Bernardo,17
31,Yucatán,3,Akil,Akil,31003,0051,Cinco de Mayo,44
31,Yucatán,3,Akil,Akil,31003,0054,Luis Echeverría Álvarez,9
31,Yucatán,3,Akil,Akil,31003,0056,Independencia,8
31,Yucatán,3,Akil,Akil,31003,0057,Ox-Ac IV,1
31,Yucatán,3,Akil,Akil,31003,0059,San Pablo Tres,6
31,Yucatán,3,Akil,Akil,31003,9998,Localidades de una vivienda,28
31,Yucatán,3,Akil,Akil,31003,9999,Localidades de dos viviendas,16
31,Yucatán,4,Baca,Baca,31004,0000,Total del Municipio,5701
31,Yucatán,4,Baca,Baca,31004,0001,Baca,4553
31,Yucatán,4,Baca,Baca,31004,0004,San Isidro Kuxub,209
31,Yucatán,4,Baca,Baca,31004,0010,Tixkuncheil,799
31,Yucatán,4,Baca,Baca,31004,0012,Kankabchén Gamboa,58
31,Yucatán,4,Baca,Baca,31004,0018,San Pedro,3
31,Yucatán,4,Baca,Baca,31004,0032,Baca Dos,3
31,Yucatán,4,Baca,Baca,31004,0034,Kankabchén,10
31,Yucatán,4,Baca,Baca,31004,0041,Nok Ak,5
31,Yucatán,4,Baca,Baca,31004,0048,Put-Ku,10
31,Yucatán,4,Baca,Baca,31004,0049,Concepción Xtuc,3
31,Yucatán,4,Baca,Baca,31004,0050,San Diego,1
31,Yucatán,4,Baca,Baca,31004,0053,Chácara Da Bugambilias,4
31,Yucatán,4,Baca,Baca,31004,0066,La Comunidad,6
31,Yucatán,4,Baca,Baca,31004,0067,La Lupita,1
31,Yucatán,4,Baca,Baca,31004,0075,Los Potrillos,7
31,Yucatán,4,Baca,Baca,31004,0079,Chelito Lindo,3
31,Yucatán,4,Baca,Baca,31004,0080,Esmeralda,5
31,Yucatán,4,Baca,Baca,31004,0092,Los Conejos [Club de Tiro],7
31,Yucatán,4,Baca,Baca,31004,0103,Ninguno,4
31,Yucatán,4,Baca,Baca,31004,0105,La Morena,2
31,Yucatán,4,Baca,Baca,31004,0106,Nidia,7
31,Yucatán,4,Baca,Baca,31004,0112,Tumben Há,1
31,Yucatán,4,Baca,Baca,31004,9998,Localidades de una vivienda,58
31,Yucatán,4,Baca,Baca,31004,9999,Localidades de dos viviendas,14
31,Yucatán,5,Bokoba,Bokobá,31005,0000,Total del Municipio,2053
31,Yucatán,5,Bokoba,Bokobá,31005,0001,Bokobá,2052
31,Yucatán,5,Bokoba,Bokobá,31005,0002,Mucuyché Campos,1
31,Yucatán,5,Bokoba,Bokobá,31005,9998,Localidades de una vivienda,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0000,Total del Municipio,8637
31,Yucatán,6,Buctzotz,Buctzotz,31006,0001,Buctzotz,7515
31,Yucatán,6,Buctzotz,Buctzotz,31006,0002,X-Bec,462
31,Yucatán,6,Buctzotz,Buctzotz,31006,0003,Santo Domingo,186
31,Yucatán,6,Buctzotz,Buctzotz,31006,0004,La Gran Lucha,236
31,Yucatán,6,Buctzotz,Buctzotz,31006,0041,Haydzonot,3
31,Yucatán,6,Buctzotz,Buctzotz,31006,0052,El Lirio,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0053,Nitkichén,3
31,Yucatán,6,Buctzotz,Buctzotz,31006,0080,San Francisco,144
31,Yucatán,6,Buctzotz,Buctzotz,31006,0081,San Genaro,2
31,Yucatán,6,Buctzotz,Buctzotz,31006,0110,Santa Rosa,6
31,Yucatán,6,Buctzotz,Buctzotz,31006,0123,Kan Há,5
31,Yucatán,6,Buctzotz,Buctzotz,31006,0128,Yahcox,2
31,Yucatán,6,Buctzotz,Buctzotz,31006,0134,Santa Cruz,3
31,Yucatán,6,Buctzotz,Buctzotz,31006,0188,San José,6
31,Yucatán,6,Buctzotz,Buctzotz,31006,0218,San Martín,4
31,Yucatán,6,Buctzotz,Buctzotz,31006,0280,San Marcos,5
31,Yucatán,6,Buctzotz,Buctzotz,31006,0291,San Nicolás,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0306,Arco Hopchén,6
31,Yucatán,6,Buctzotz,Buctzotz,31006,0323,La Gran China,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0324,Kanhá,4
31,Yucatán,6,Buctzotz,Buctzotz,31006,0341,La Rosita,5
31,Yucatán,6,Buctzotz,Buctzotz,31006,0390,San José,9
31,Yucatán,6,Buctzotz,Buctzotz,31006,0443,San Isidro,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0446,Ninguno,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0456,San Gregorio,4
31,Yucatán,6,Buctzotz,Buctzotz,31006,0485,La Ubre,7
31,Yucatán,6,Buctzotz,Buctzotz,31006,0493,Los Almendros,6
31,Yucatán,6,Buctzotz,Buctzotz,31006,0501,San Antonio,2
31,Yucatán,6,Buctzotz,Buctzotz,31006,0503,Santa Ana,1
31,Yucatán,6,Buctzotz,Buctzotz,31006,0508,Ninguno [Vivero],6
31,Yucatán,6,Buctzotz,Buctzotz,31006,9998,Localidades de una vivienda,88
31,Yucatán,6,Buctzotz,Buctzotz,31006,9999,Localidades de dos viviendas,6
31,Yucatán,7,Cacalchen,Cacalchén,31007,0000,Total del Municipio,6811
31,Yucatán,7,Cacalchen,Cacalchén,31007,0001,Cacalchén,6787
31,Yucatán,7,Cacalchen,Cacalchén,31007,0009,San José Cholul,1
31,Yucatán,7,Cacalchen,Cacalchén,31007,0023,Chech Mela,1
31,Yucatán,7,Cacalchen,Cacalchén,31007,0064,Santa Isabel,2
31,Yucatán,7,Cacalchen,Cacalchén,31007,0077,Santa Isabel,3
31,Yucatán,7,Cacalchen,Cacalchén,31007,0083,Cruz Verde,2
31,Yucatán,7,Cacalchen,Cacalchén,31007,0085,Ninguno,3
31,Yucatán,7,Cacalchen,Cacalchén,31007,0086,Ninguno,5
31,Yucatán,7,Cacalchen,Cacalchén,31007,0089,Ninguno,1
31,Yucatán,7,Cacalchen,Cacalchén,31007,0090,Ninguno,1
31,Yucatán,7,Cacalchen,Cacalchén,31007,0095,Santa Elena,5
31,Yucatán,7,Cacalchen,Cacalchén,31007,9998,Localidades de una vivienda,24
31,Yucatán,8,Calotmul,Calotmul,31008,0000,Total del Municipio,4095
31,Yucatán,8,Calotmul,Calotmul,31008,0001,Calotmul,2764
31,Yucatán,8,Calotmul,Calotmul,31008,0006,Pocoboch,809
31,Yucatán,8,Calotmul,Calotmul,31008,0010,San Francisco (Santa Cruz),4
31,Yucatán,8,Calotmul,Calotmul,31008,0011,Santa Rita,1
31,Yucatán,8,Calotmul,Calotmul,31008,0013,Tahcabo,460
31,Yucatán,8,Calotmul,Calotmul,31008,0015,Tzalam,4
31,Yucatán,8,Calotmul,Calotmul,31008,0030,Yohdzonot Mascabicú,1
31,Yucatán,8,Calotmul,Calotmul,31008,0033,La Ponderosa,13
31,Yucatán,8,Calotmul,Calotmul,31008,0034,California,5
31,Yucatán,8,Calotmul,Calotmul,31008,0037,San Miguel,2
31,Yucatán,8,Calotmul,Calotmul,31008,0050,María José,4
31,Yucatán,8,Calotmul,Calotmul,31008,0053,Santa Michelle,4
31,Yucatán,8,Calotmul,Calotmul,31008,0056,Calotmul,6
31,Yucatán,8,Calotmul,Calotmul,31008,0069,Kankabdzonot,2
31,Yucatán,8,Calotmul,Calotmul,31008,0080,Ichyah,3
31,Yucatán,8,Calotmul,Calotmul,31008,0092,Calotmul Dos,5
31,Yucatán,8,Calotmul,Calotmul,31008,0096,Itzinté,1
31,Yucatán,8,Calotmul,Calotmul,31008,0102,San Carlos,1
31,Yucatán,8,Calotmul,Calotmul,31008,0103,San Isidro,2
31,Yucatán,8,Calotmul,Calotmul,31008,0104,San Isidro (Los Huachos),1
31,Yucatán,8,Calotmul,Calotmul,31008,0105,San José,2
31,Yucatán,8,Calotmul,Calotmul,31008,0109,Tzuc,1
31,Yucatán,8,Calotmul,Calotmul,31008,9998,Localidades de una vivienda,44
31,Yucatán,8,Calotmul,Calotmul,31008,9999,Localidades de dos viviendas,5
31,Yucatán,9,Cansahcab,Cansahcab,31009,0000,Total del Municipio,4696
31,Yucatán,9,Cansahcab,Cansahcab,31009,0001,Cansahcab,4293
31,Yucatán,9,Cansahcab,Cansahcab,31009,0003,San Antonio Xiat,187
31,Yucatán,9,Cansahcab,Cansahcab,31009,0004,Santa María,209
31,Yucatán,9,Cansahcab,Cansahcab,31009,0005,San Mateo,4
31,Yucatán,9,Cansahcab,Cansahcab,31009,0007,Chacanmutul,2
31,Yucatán,9,Cansahcab,Cansahcab,31009,0013,Kanisté,1
31,Yucatán,9,Cansahcab,Cansahcab,31009,9998,Localidades de una vivienda,7
31,Yucatán,10,Cantamayec,Cantamayec,31010,0000,Total del Municipio,2407
31,Yucatán,10,Cantamayec,Cantamayec,31010,0001,Cantamayec,1695
31,Yucatán,10,Cantamayec,Cantamayec,31010,0005,Chacanteil,2
31,Yucatán,10,Cantamayec,Cantamayec,31010,0011,Chimay,2
31,Yucatán,10,Cantamayec,Cantamayec,31010,0012,Cholul,412
31,Yucatán,10,Cantamayec,Cantamayec,31010,0019,Kankabchén,1
31,Yucatán,10,Cantamayec,Cantamayec,31010,0023,Nenelá,250
31,Yucatán,10,Cantamayec,Cantamayec,31010,0035,Tzutzil,2
31,Yucatán,10,Cantamayec,Cantamayec,31010,0039,Tab-Ek,15
31,Yucatán,10,Cantamayec,Cantamayec,31010,0041,Santa Cruz,1
31,Yucatán,10,Cantamayec,Cantamayec,31010,0052,Chan Chuchub,5
31,Yucatán,10,Cantamayec,Cantamayec,31010,0067,San Pedro,7
31,Yucatán,10,Cantamayec,Cantamayec,31010,0077,Yuyumal,3
31,Yucatán,10,Cantamayec,Cantamayec,31010,0083,Chac-Dzan,4
31,Yucatán,10,Cantamayec,Cantamayec,31010,0085,Santa Catalina,5
31,Yucatán,10,Cantamayec,Cantamayec,31010,0095,San Pedro,3
31,Yucatán,10,Cantamayec,Cantamayec,31010,9998,Localidades de una vivienda,31
31,Yucatán,10,Cantamayec,Cantamayec,31010,9999,Localidades de dos viviendas,4
31,Yucatán,11,Celestun,Celestún,31011,0000,Total del Municipio,6831
31,Yucatán,11,Celestun,Celestún,31011,0001,Celestún,6810
31,Yucatán,11,Celestun,Celestún,31011,0009,La Victoria,1
31,Yucatán,11,Celestun,Celestún,31011,0024,Chichitos,1
31,Yucatán,11,Celestun,Celestún,31011,0034,San Carlos,2
31,Yucatán,11,Celestun,Celestún,31011,0058,Ralph Broom,3
31,Yucatán,11,Celestun,Celestún,31011,0061,Perlita Tampico,4
31,Yucatán,11,Celestun,Celestún,31011,0063,Ángel,2
31,Yucatán,11,Celestun,Celestún,31011,0071,Santa Rosa,1
31,Yucatán,11,Celestun,Celestún,31011,0073,Casita de Piedra,3
31,Yucatán,11,Celestun,Celestún,31011,0074,Playa Gaviota,1
31,Yucatán,11,Celestun,Celestún,31011,0077,Celeste Vida,3
31,Yucatán,11,Celestun,Celestún,31011,9998,Localidades de una vivienda,21
31,Yucatán,12,Cenotillo,Cenotillo,31012,0000,Total del Municipio,3701
31,Yucatán,12,Cenotillo,Cenotillo,31012,0001,Cenotillo,3272
31,Yucatán,12,Cenotillo,Cenotillo,31012,0009,Tixbacab,363
31,Yucatán,12,Cenotillo,Cenotillo,31012,0021,Tuciná,7
31,Yucatán,12,Cenotillo,Cenotillo,31012,0043,Ebtún,4
31,Yucatán,12,Cenotillo,Cenotillo,31012,0055,Las Palomas,8
31,Yucatán,12,Cenotillo,Cenotillo,31012,0066,San Hipólito,3
31,Yucatán,12,Cenotillo,Cenotillo,31012,0077,San Román,4
31,Yucatán,12,Cenotillo,Cenotillo,31012,0079,Santa Elena,5
31,Yucatán,12,Cenotillo,Cenotillo,31012,0085,Santa Rosa,2
31,Yucatán,12,Cenotillo,Cenotillo,31012,0087,Texas,2
31,Yucatán,12,Cenotillo,Cenotillo,31012,0110,Santa Rita,1
31,Yucatán,12,Cenotillo,Cenotillo,31012,0124,Pakchén,4
31,Yucatán,12,Cenotillo,Cenotillo,31012,0129,Las Yeguas,2
31,Yucatán,12,Cenotillo,Cenotillo,31012,0131,X-Arcos Chen,4
31,Yucatán,12,Cenotillo,Cenotillo,31012,0146,San Antonio,4
31,Yucatán,12,Cenotillo,Cenotillo,31012,0152,San Marcos,1
31,Yucatán,12,Cenotillo,Cenotillo,31012,0155,El Trébol,3
31,Yucatán,12,Cenotillo,Cenotillo,31012,0157,Villa Flor,1
31,Yucatán,12,Cenotillo,Cenotillo,31012,0159,El Cielo,4
31,Yucatán,12,Cenotillo,Cenotillo,31012,0171,Ninguno,5
31,Yucatán,12,Cenotillo,Cenotillo,31012,0183,San Félix Medina,2
31,Yucatán,12,Cenotillo,Cenotillo,31012,9998,Localidades de una vivienda,53
31,Yucatán,12,Cenotillo,Cenotillo,31012,9999,Localidades de dos viviendas,13
31,Yucatán,13,Conkal,Conkal,31013,0000,Total del Municipio,9143
31,Yucatán,13,Conkal,Conkal,31013,0001,Conkal,7173
31,Yucatán,13,Conkal,Conkal,31013,0002,Kantoyna,130
31,Yucatán,13,Conkal,Conkal,31013,0003,San Antonio Holactún,18
31,Yucatán,13,Conkal,Conkal,31013,0004,San Diego Cutz,10
31,Yucatán,13,Conkal,Conkal,31013,0006,X-Cuyum,1576
31,Yucatán,13,Conkal,Conkal,31013,0016,Águilas del Sureste,1
31,Yucatán,13,Conkal,Conkal,31013,0022,Ramayo Dos,8
31,Yucatán,13,Conkal,Conkal,31013,0027,El Dorado,6
31,Yucatán,13,Conkal,Conkal,31013,0033,Matamoros,1
31,Yucatán,13,Conkal,Conkal,31013,0035,Las Palomas,5
31,Yucatán,13,Conkal,Conkal,31013,0037,San Agustín,3
31,Yucatán,13,Conkal,Conkal,31013,0049,Ninguno,1
31,Yucatán,13,Conkal,Conkal,31013,0056,Ninguno,3
31,Yucatán,13,Conkal,Conkal,31013,0063,Lac-Chen,7
31,Yucatán,13,Conkal,Conkal,31013,0075,San Juan,2
31,Yucatán,13,Conkal,Conkal,31013,0077,San Rafael,2
31,Yucatán,13,Conkal,Conkal,31013,0089,Santa Cecilia,5
31,Yucatán,13,Conkal,Conkal,31013,0092,El Reto,4
31,Yucatán,13,Conkal,Conkal,31013,0093,San Agustín,4
31,Yucatán,13,Conkal,Conkal,31013,0097,CIDECO,164
31,Yucatán,13,Conkal,Conkal,31013,0105,Isaac Uno,9
31,Yucatán,13,Conkal,Conkal,31013,0110,Santa Rosa Uno,4
31,Yucatán,13,Conkal,Conkal,31013,0112,Los Tres Potrillos,1
31,Yucatán,13,Conkal,Conkal,31013,0114,Malas Pulgas,1
31,Yucatán,13,Conkal,Conkal,31013,0117,San Antonio,2
31,Yucatán,13,Conkal,Conkal,31013,0121,San Miguel,1
31,Yucatán,13,Conkal,Conkal,31013,0130,Los Potrillos,2
31,Yucatán,13,Conkal,Conkal,31013,9998,Localidades de una vivienda,55
31,Yucatán,13,Conkal,Conkal,31013,9999,Localidades de dos viviendas,17
31,Yucatán,14,Cuncunul,Cuncunul,31014,0000,Total del Municipio,1595
31,Yucatán,14,Cuncunul,Cuncunul,31014,0001,Cuncunul,1314
31,Yucatán,14,Cuncunul,Cuncunul,31014,0009,San Francisco,12
31,Yucatán,14,Cuncunul,Cuncunul,31014,0010,San Francisco,47
31,Yucatán,14,Cuncunul,Cuncunul,31014,0013,Chebalam,48
31,Yucatán,14,Cuncunul,Cuncunul,31014,0025,San Diego,108
31,Yucatán,14,Cuncunul,Cuncunul,31014,0034,Divino Niño,3
31,Yucatán,14,Cuncunul,Cuncunul,31014,0040,X-Akabchén,60
31,Yucatán,14,Cuncunul,Cuncunul,31014,0045,Hulmal,3
31,Yucatán,14,Cuncunul,Cuncunul,31014,9998,Localidades de una vivienda,6
31,Yucatán,14,Cuncunul,Cuncunul,31014,9999,Localidades de dos viviendas,12
31,Yucatán,15,Cuzama,Cuzamá,31015,0000,Total del Municipio,4966
31,Yucatán,15,Cuzama,Cuzamá,31015,0001,Cuzamá,3721
31,Yucatán,15,Cuzama,Cuzamá,31015,0003,Chunkanán,356
31,Yucatán,15,Cuzama,Cuzamá,31015,0005,Eknakán,698
31,Yucatán,15,Cuzama,Cuzamá,31015,0006,Nohchakán,186
31,Yucatán,15,Cuzama,Cuzamá,31015,0009,Yaxkukul,2
31,Yucatán,15,Cuzama,Cuzamá,31015,0031,San Eulogio,3
31,Yucatán,15,Cuzama,Cuzamá,31015,9998,Localidades de una vivienda,5
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,0000,Total del Municipio,2818
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,0001,Chacsinkín,2555
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,0004,San Dionisio,3
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,0009,X-Box,220
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,0012,Xno-Huayab,38
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,0024,San Dionisio Número Dos,2
31,Yucatán,16,Chacsinkin,Chacsinkín,31016,9998,Localidades de una vivienda,5
31,Yucatán,17,Chankom,Chankom,31017,0000,Total del Municipio,4464
31,Yucatán,17,Chankom,Chankom,31017,0001,Chankom,685
31,Yucatán,17,Chankom,Chankom,31017,0003,Nicte-Há,79
31,Yucatán,17,Chankom,Chankom,31017,0004,Pambá,22
31,Yucatán,17,Chankom,Chankom,31017,0006,San Isidro,10
31,Yucatán,17,Chankom,Chankom,31017,0011,Ticimul,726
31,Yucatán,17,Chankom,Chankom,31017,0012,Tzukmuc,199
31,Yucatán,17,Chankom,Chankom,31017,0013,Xanlá,399
31,Yucatán,17,Chankom,Chankom,31017,0014,X-Bohom,102
31,Yucatán,17,Chankom,Chankom,31017,0015,Xkalakdzonot,789
31,Yucatán,17,Chankom,Chankom,31017,0016,X-Cocail,172
31,Yucatán,17,Chankom,Chankom,31017,0017,Xkopteil,773
31,Yucatán,17,Chankom,Chankom,31017,0018,Xkatún,142
31,Yucatán,17,Chankom,Chankom,31017,0034,Checmil,16
31,Yucatán,17,Chankom,Chankom,31017,0035,San Juan Xkalakdzonot,27
31,Yucatán,17,Chankom,Chankom,31017,0043,X-Kopchén,5
31,Yucatán,17,Chankom,Chankom,31017,0083,Muchucuxcáh,318
31,Yucatán,17,Chankom,Chankom,31017,9998,Localidades de una vivienda,5
31,Yucatán,17,Chankom,Chankom,31017,9999,Localidades de dos viviendas,16
31,Yucatán,18,Chapab,Chapab,31018,0000,Total del Municipio,3035
31,Yucatán,18,Chapab,Chapab,31018,0001,Chapab,2141
31,Yucatán,18,Chapab,Chapab,31018,0003,Citincabchén,843
31,Yucatán,18,Chapab,Chapab,31018,0004,Hunabchén,42
31,Yucatán,18,Chapab,Chapab,31018,0017,Xaybé,6
31,Yucatán,18,Chapab,Chapab,31018,0025,Rosa Alvarado,3
31,Yucatán,18,Chapab,Chapab,31018,9998,Localidades de una vivienda,9
31,Yucatán,19,Chemax,Chemax,31019,0000,Total del Municipio,33490
31,Yucatán,19,Chemax,Chemax,31019,0001,Chemax,14885
31,Yucatán,19,Chemax,Chemax,31019,0005,X-Catzín (Catzín),2019
31,Yucatán,19,Chemax,Chemax,31019,0006,Cocoyol,629
31,Yucatán,19,Chemax,Chemax,31019,0008,Champolín,7
31,Yucatán,19,Chemax,Chemax,31019,0016,Cholul,174
31,Yucatán,19,Chemax,Chemax,31019,0019,Chulután,515
31,Yucatán,19,Chemax,Chemax,31019,0026,Kuxeb,724
31,Yucatán,19,Chemax,Chemax,31019,0029,Mucel,952
31,Yucatán,19,Chemax,Chemax,31019,0036,San Antonio,21
31,Yucatán,19,Chemax,Chemax,31019,0041,San Juan Chen,430
31,Yucatán,19,Chemax,Chemax,31019,0042,San Pedro Chemax,416
31,Yucatán,19,Chemax,Chemax,31019,0043,San Román,118
31,Yucatán,19,Chemax,Chemax,31019,0044,San Severo,11
31,Yucatán,19,Chemax,Chemax,31019,0045,Santa Clara,46
31,Yucatán,19,Chemax,Chemax,31019,0046,Santa Cruz,336
31,Yucatán,19,Chemax,Chemax,31019,0048,Santa Librada,2
31,Yucatán,19,Chemax,Chemax,31019,0049,Santa María,4
31,Yucatán,19,Chemax,Chemax,31019,0054,Sisbichén,1747
31,Yucatán,19,Chemax,Chemax,31019,0056,Kantó,139
31,Yucatán,19,Chemax,Chemax,31019,0059,Uspibil,890
31,Yucatán,19,Chemax,Chemax,31019,0062,Xalaú (X-Alau),2149
31,Yucatán,19,Chemax,Chemax,31019,0063,X-Can,5191
31,Yucatán,19,Chemax,Chemax,31019,0066,Chechmil,547
31,Yucatán,19,Chemax,Chemax,31019,0069,X-Huech,23
31,Yucatán,19,Chemax,Chemax,31019,0083,Pabalam,201
31,Yucatán,19,Chemax,Chemax,31019,0088,Xuneb,24
31,Yucatán,19,Chemax,Chemax,31019,0098,Lol-Bé,201
31,Yucatán,19,Chemax,Chemax,31019,0112,Mariposa,3
31,Yucatán,19,Chemax,Chemax,31019,0113,X-Cocom,1
31,Yucatán,19,Chemax,Chemax,31019,0115,Dzonot,3
31,Yucatán,19,Chemax,Chemax,31019,0144,San José,1
31,Yucatán,19,Chemax,Chemax,31019,0151,Kulché,2
31,Yucatán,19,Chemax,Chemax,31019,0160,San Pedro,23
31,Yucatán,19,Chemax,Chemax,31019,0201,Pénjamo,4
31,Yucatán,19,Chemax,Chemax,31019,0210,X-Texas,4
31,Yucatán,19,Chemax,Chemax,31019,0224,Platanal,4
31,Yucatán,19,Chemax,Chemax,31019,0242,Rancho Bonito,15
31,Yucatán,19,Chemax,Chemax,31019,0267,San José (San José Balam),2
31,Yucatán,19,Chemax,Chemax,31019,0275,Santa María Ancla,7
31,Yucatán,19,Chemax,Chemax,31019,0276,Buenavista,38
31,Yucatán,19,Chemax,Chemax,31019,0279,Chachadzonot,1
31,Yucatán,19,Chemax,Chemax,31019,0282,Chanyokdzonot,5
31,Yucatán,19,Chemax,Chemax,31019,0284,Yokdzadz,3
31,Yucatán,19,Chemax,Chemax,31019,0285,Chiquix,4
31,Yucatán,19,Chemax,Chemax,31019,0288,Cruzché,1
31,Yucatán,19,Chemax,Chemax,31019,0296,La Esperanza,44
31,Yucatán,19,Chemax,Chemax,31019,0297,X-Mab,4
31,Yucatán,19,Chemax,Chemax,31019,0306,Kumdzonot,8
31,Yucatán,19,Chemax,Chemax,31019,0307,Konsahcab,26
31,Yucatán,19,Chemax,Chemax,31019,0309,Kulinché,11
31,Yucatán,19,Chemax,Chemax,31019,0321,San Antonio,8
31,Yucatán,19,Chemax,Chemax,31019,0323,Blanca Flor,6
31,Yucatán,19,Chemax,Chemax,31019,0324,San José Chahuay,134
31,Yucatán,19,Chemax,Chemax,31019,0330,San Román,2
31,Yucatán,19,Chemax,Chemax,31019,0336,Santa María,1
31,Yucatán,19,Chemax,Chemax,31019,0339,Xim-Há,25
31,Yucatán,19,Chemax,Chemax,31019,0361,San Felipe,2
31,Yucatán,19,Chemax,Chemax,31019,0362,Coxlei (Kochila),3
31,Yucatán,19,Chemax,Chemax,31019,0364,X-Catíl,2
31,Yucatán,19,Chemax,Chemax,31019,0384,Santa Cruz,13
31,Yucatán,19,Chemax,Chemax,31019,0385,Yaxché,12
31,Yucatán,19,Chemax,Chemax,31019,0389,Kom,2
31,Yucatán,19,Chemax,Chemax,31019,0397,Santa Argelia,3
31,Yucatán,19,Chemax,Chemax,31019,0399,Colonchán,6
31,Yucatán,19,Chemax,Chemax,31019,0402,San Pablo,14
31,Yucatán,19,Chemax,Chemax,31019,0412,San José Konlún,4
31,Yucatán,19,Chemax,Chemax,31019,0413,San Javier,36
31,Yucatán,19,Chemax,Chemax,31019,0417,Kochilá,3
31,Yucatán,19,Chemax,Chemax,31019,0418,San Miguel,3
31,Yucatán,19,Chemax,Chemax,31019,0425,San Miguel,3
31,Yucatán,19,Chemax,Chemax,31019,0426,Lirios,5
31,Yucatán,19,Chemax,Chemax,31019,0430,Blanca Flor,39
31,Yucatán,19,Chemax,Chemax,31019,0443,San José Xcuch,5
31,Yucatán,19,Chemax,Chemax,31019,0448,Yaxché,31
31,Yucatán,19,Chemax,Chemax,31019,0453,San Felipe,8
31,Yucatán,19,Chemax,Chemax,31019,0460,Hoteoch,196
31,Yucatán,19,Chemax,Chemax,31019,0468,Tulín,102
31,Yucatán,19,Chemax,Chemax,31019,0469,X-Jujilchén,53
31,Yucatán,19,Chemax,Chemax,31019,0470,Nenelá,1
31,Yucatán,19,Chemax,Chemax,31019,0471,X-Kalakdzonot,12
31,Yucatán,19,Chemax,Chemax,31019,0480,Kilómetro Catorce,2
31,Yucatán,19,Chemax,Chemax,31019,0487,Estrella,72
31,Yucatán,19,Chemax,Chemax,31019,0490,San Alfonso,2
31,Yucatán,19,Chemax,Chemax,31019,0503,Kunché,4
